,dt_venda,nome_funcionario,cargo,nome_loja,descricao_produto,categoria,preco_custo,valor_unitario,quantidade,dt_entrega,valor_final,mes,ano,meta,lucro,magem_lucro,pazo_entrega
122,2019-11-22 10:33:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2019-11-25 10:50:00,5127.299999999999,11,2019,285000,1830.2999999999997,0.35697150547071554,3 days 00:17:00
123,2019-05-11 17:24:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2019-05-16 15:57:00,5127.299999999999,5,2019,285000,1830.2999999999997,0.35697150547071554,4 days 22:33:00
124,2019-06-10 14:28:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,3,2019-06-15 15:22:00,5127.299999999999,6,2019,285000,1830.2999999999997,0.35697150547071554,5 days 00:54:00
125,2019-01-03 17:09:00,Felipe Marinho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,3,2019-01-04 14:53:00,1020.0,1,2019,285000,456.29999999999995,0.44735294117647056,0 days 21:44:00
126,2020-09-25 11:49:00,Felipe Marinho,Vendedor,Filial SP,Tablet,Eletrônicos,799.0,1424.91,3,2020-09-25 16:20:00,4274.7300000000005,9,2020,285000,1877.7300000000002,0.43926283063491733,0 days 04:31:00
127,2019-10-31 16:48:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,3,2019-11-01 13:27:00,1093.5,10,2019,285000,526.5,0.48148148148148145,0 days 20:39:00
128,2019-05-08 12:47:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,3,2019-05-08 17:33:00,1093.5,5,2019,285000,526.5,0.48148148148148145,0 days 04:46:00
129,2019-02-05 10:43:00,Felipe Marinho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,2,2019-02-05 15:34:00,379.8,2,2019,285000,202.0,0.5318588730911006,0 days 04:51:00
130,2019-07-28 09:12:00,Felipe Marinho,Vendedor,Filial SP,Colchão,Casa,109.9,249.9,3,2019-07-28 11:40:00,749.7,7,2019,285000,420.0,0.5602240896358543,0 days 02:28:00
131,2020-11-04 12:01:00,Felipe Marinho,Vendedor,Filial SP,Tablet,Eletrônicos,799.0,1424.91,2,2020-11-05 11:11:00,2849.82,11,2020,285000,1251.8200000000002,0.43926283063491733,0 days 23:10:00
132,2020-04-05 12:15:00,Felipe Marinho,Vendedor,Filial SP,Smartphone,Eletrônicos,899.9,1676.9,4,2020-04-05 17:29:00,6707.6,4,2020,285000,3108.0000000000005,0.4633550002981693,0 days 05:14:00
133,2020-02-16 14:35:00,Felipe Marinho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,1,2020-02-16 14:37:00,340.0,2,2020,285000,152.1,0.44735294117647056,0 days 00:02:00
134,2020-12-04 14:03:00,Felipe Marinho,Vendedor,Filial SP,Colchão,Casa,109.9,249.9,4,2020-12-05 13:23:00,999.6,12,2020,285000,560.0,0.5602240896358543,0 days 23:20:00
135,2019-06-27 10:57:00,Felipe Marinho,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,1,2019-07-01 15:20:00,1899.5,6,2019,285000,709.5999999999999,0.3735719926296393,4 days 04:23:00
136,2020-12-27 17:36:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-12-29 17:34:00,6836.4,12,2020,285000,2440.3999999999996,0.35697150547071554,1 days 23:58:00
137,2020-08-01 16:44:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2020-08-05 14:11:00,1709.1,8,2020,285000,610.0999999999999,0.35697150547071554,3 days 21:27:00
138,2019-06-10 09:19:00,Felipe Marinho,Vendedor,Filial SP,Liquidificador,Cozinha,59.9,142.4,4,2019-06-10 12:01:00,569.6,6,2019,285000,330.0,0.5793539325842696,0 days 02:42:00
139,2020-12-06 12:33:00,Felipe Marinho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-12-06 14:40:00,1360.0,12,2020,285000,608.4,0.44735294117647056,0 days 02:07:00
140,2020-08-26 12:36:00,Felipe Marinho,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,1,2020-08-29 10:43:00,1899.5,8,2020,285000,709.5999999999999,0.3735719926296393,2 days 22:07:00
141,2019-11-14 17:46:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,1,2019-11-15 09:35:00,364.5,11,2019,285000,175.5,0.48148148148148145,0 days 15:49:00
142,2019-05-01 09:56:00,Felipe Marinho,Vendedor,Filial SP,Notebook,Eletrônicos,2299.9,3199.0,4,2019-05-02 09:52:00,12796.0,5,2019,285000,3596.3999999999996,0.28105658018130664,0 days 23:56:00
143,2020-04-04 17:05:00,Felipe Marinho,Vendedor,Filial SP,Tablet,Eletrônicos,799.0,1424.91,4,2020-04-05 09:23:00,5699.64,4,2020,285000,2503.6400000000003,0.43926283063491733,0 days 16:18:00
144,2019-10-14 17:08:00,Felipe Marinho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,4,2019-10-19 09:40:00,5596.0,10,2019,285000,2436.4,0.43538241601143673,4 days 16:32:00
145,2019-08-31 17:30:00,Felipe Marinho,Vendedor,Filial SP,Geladeira,Eletrodomésticos,699.9,1346.9,4,2019-09-07 17:01:00,5387.6,8,2019,285000,2588.0000000000005,0.4803623134605391,6 days 23:31:00
146,2020-10-03 17:05:00,Felipe Marinho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,1,2020-10-09 17:11:00,999.0,10,2020,285000,509.1,0.5096096096096097,6 days 00:06:00
147,2020-08-29 12:04:00,Felipe Marinho,Vendedor,Filial SP,Tablet,Eletrônicos,799.0,1424.91,1,2020-08-29 15:43:00,1424.91,8,2020,285000,625.9100000000001,0.43926283063491733,0 days 03:39:00
148,2019-05-14 16:13:00,Felipe Marinho,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,4,2019-05-15 09:39:00,1139.6,5,2019,285000,499.9999999999999,0.4387504387504387,0 days 17:26:00
149,2019-05-27 14:41:00,Felipe Marinho,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,4,2019-05-30 09:26:00,7598.0,5,2019,285000,2838.3999999999996,0.3735719926296393,2 days 18:45:00
150,2020-06-13 13:22:00,Felipe Marinho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,1,2020-06-17 14:14:00,1399.0,6,2020,285000,609.1,0.43538241601143673,4 days 00:52:00
151,2020-02-14 10:14:00,Felipe Marinho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,1,2020-02-14 10:42:00,189.9,2,2020,285000,101.0,0.5318588730911006,0 days 00:28:00
152,2019-10-24 10:30:00,Felipe Marinho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,4,2019-10-24 14:49:00,1360.0,10,2019,285000,608.4,0.44735294117647056,0 days 04:19:00
153,2020-12-31 13:55:00,Felipe Marinho,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,4,2020-12-31 17:28:00,1139.6,12,2020,285000,499.9999999999999,0.4387504387504387,0 days 03:33:00
154,2019-03-23 14:16:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2019-03-28 09:35:00,6836.4,3,2019,285000,2440.3999999999996,0.35697150547071554,4 days 19:19:00
155,2019-06-21 16:39:00,Felipe Marinho,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,1,2019-06-21 17:40:00,284.9,6,2019,285000,124.99999999999997,0.4387504387504387,0 days 01:01:00
156,2020-12-14 10:49:00,Felipe Marinho,Vendedor,Filial SP,Geladeira,Eletrodomésticos,699.9,1346.9,4,2020-12-20 10:42:00,5387.6,12,2020,285000,2588.0000000000005,0.4803623134605391,5 days 23:53:00
157,2019-06-25 15:56:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,1,2019-06-26 12:05:00,674.1,6,2019,285000,344.20000000000005,0.5106067349058003,0 days 20:09:00
158,2020-05-09 09:50:00,Felipe Marinho,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,4,2020-05-09 11:04:00,1139.6,5,2020,285000,499.9999999999999,0.4387504387504387,0 days 01:14:00
159,2020-05-30 15:26:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,1,2020-05-31 10:46:00,364.5,5,2020,285000,175.5,0.48148148148148145,0 days 19:20:00
160,2019-02-25 09:32:00,Felipe Marinho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,4,2019-03-04 12:17:00,3996.0,2,2019,285000,2036.4,0.5096096096096097,7 days 02:45:00
161,2020-06-28 14:00:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,4,2020-06-28 14:33:00,2696.4,6,2020,285000,1376.8000000000002,0.5106067349058003,0 days 00:33:00
162,2019-11-15 09:28:00,Felipe Marinho,Vendedor,Filial SP,Batedeira,Cozinha,49.9,95.9,4,2019-11-15 12:27:00,383.6,11,2019,285000,184.00000000000003,0.4796663190823775,0 days 02:59:00
163,2019-05-01 13:10:00,Felipe Marinho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,4,2019-05-06 10:56:00,5596.0,5,2019,285000,2436.4,0.43538241601143673,4 days 21:46:00
164,2020-12-14 09:40:00,Felipe Marinho,Vendedor,Filial SP,Fogão,Eletrodomésticos,210.9,404.1,4,2020-12-16 10:13:00,1616.4,12,2020,285000,772.8000000000001,0.47809948032665184,2 days 00:33:00
165,2019-04-04 16:39:00,Felipe Marinho,Vendedor,Filial SP,Fogão,Eletrodomésticos,210.9,404.1,2,2019-04-06 13:50:00,808.2,4,2019,285000,386.40000000000003,0.47809948032665184,1 days 21:11:00
166,2019-04-06 09:52:00,Felipe Marinho,Vendedor,Filial SP,Liquidificador,Cozinha,59.9,142.4,1,2019-04-06 17:17:00,142.4,4,2019,285000,82.5,0.5793539325842696,0 days 07:25:00
167,2019-09-02 13:22:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,1,2019-09-03 10:25:00,674.1,9,2019,285000,344.20000000000005,0.5106067349058003,0 days 21:03:00
168,2020-11-03 16:14:00,Felipe Marinho,Vendedor,Filial SP,Smartphone,Eletrônicos,899.9,1676.9,4,2020-11-03 17:31:00,6707.6,11,2020,285000,3108.0000000000005,0.4633550002981693,0 days 01:17:00
169,2019-06-23 14:33:00,Felipe Marinho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,1,2019-06-27 11:50:00,1399.0,6,2019,285000,609.1,0.43538241601143673,3 days 21:17:00
170,2019-09-26 11:35:00,Felipe Marinho,Vendedor,Filial SP,Fogão,Eletrodomésticos,210.9,404.1,4,2019-09-28 11:00:00,1616.4,9,2019,285000,772.8000000000001,0.47809948032665184,1 days 23:25:00
171,2020-08-15 16:55:00,Felipe Marinho,Vendedor,Filial SP,Televisão,Eletrodomésticos,1400.9,2279.99,1,2020-08-20 17:28:00,2279.99,8,2020,285000,879.0899999999997,0.38556748055912515,5 days 00:33:00
172,2019-04-21 14:06:00,Felipe Marinho,Vendedor,Filial SP,Smartphone,Eletrônicos,899.9,1676.9,1,2019-04-22 12:05:00,1676.9,4,2019,285000,777.0000000000001,0.4633550002981693,0 days 21:59:00
173,2020-06-24 15:26:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,1,2020-06-25 12:52:00,674.1,6,2020,285000,344.20000000000005,0.5106067349058003,0 days 21:26:00
174,2020-01-28 15:02:00,Felipe Marinho,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,4,2020-01-28 17:56:00,1139.6,1,2020,285000,499.9999999999999,0.4387504387504387,0 days 02:54:00
175,2020-03-03 11:21:00,Felipe Marinho,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,4,2020-03-05 09:14:00,7598.0,3,2020,285000,2838.3999999999996,0.3735719926296393,1 days 21:53:00
176,2019-07-09 10:14:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,4,2019-07-09 11:53:00,2696.4,7,2019,285000,1376.8000000000002,0.5106067349058003,0 days 01:39:00
177,2019-07-04 12:45:00,Felipe Marinho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,1,2019-07-07 10:23:00,999.0,7,2019,285000,509.1,0.5096096096096097,2 days 21:38:00
178,2020-07-22 11:47:00,Felipe Marinho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,4,2020-07-29 11:17:00,3996.0,7,2020,285000,2036.4,0.5096096096096097,6 days 23:30:00
179,2019-06-26 09:36:00,Felipe Marinho,Vendedor,Filial SP,Colchão,Casa,109.9,249.9,1,2019-06-26 09:58:00,249.9,6,2019,285000,140.0,0.5602240896358543,0 days 00:22:00
180,2019-11-25 10:32:00,Felipe Marinho,Vendedor,Filial SP,Liquidificador,Cozinha,59.9,142.4,1,2019-11-25 13:13:00,142.4,11,2019,285000,82.5,0.5793539325842696,0 days 02:41:00
181,2019-04-11 09:17:00,Felipe Marinho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,1,2019-04-18 14:27:00,999.0,4,2019,285000,509.1,0.5096096096096097,7 days 05:10:00
182,2019-02-06 17:10:00,Felipe Marinho,Vendedor,Filial SP,Colchão,Casa,109.9,249.9,1,2019-02-07 11:43:00,249.9,2,2019,285000,140.0,0.5602240896358543,0 days 18:33:00
183,2019-09-04 10:25:00,Felipe Marinho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,1,2019-09-05 09:35:00,189.9,9,2019,285000,101.0,0.5318588730911006,0 days 23:10:00
184,2019-03-13 09:02:00,Felipe Marinho,Vendedor,Filial SP,Liquidificador,Cozinha,59.9,142.4,4,2019-03-13 12:48:00,569.6,3,2019,285000,330.0,0.5793539325842696,0 days 03:46:00
185,2019-01-02 13:55:00,Felipe Marinho,Vendedor,Filial SP,Ferro de passar,Casa,27.9,55.9,4,2019-01-02 14:58:00,223.6,1,2019,285000,112.0,0.5008944543828265,0 days 01:03:00
186,2019-03-17 09:39:00,Felipe Marinho,Vendedor,Filial SP,Geladeira,Eletrodomésticos,699.9,1346.9,4,2019-03-22 09:03:00,5387.6,3,2019,285000,2588.0000000000005,0.4803623134605391,4 days 23:24:00
187,2020-10-08 13:07:00,Felipe Marinho,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,4,2020-10-15 14:52:00,7598.0,10,2020,285000,2838.3999999999996,0.3735719926296393,7 days 01:45:00
188,2020-12-25 09:51:00,Felipe Marinho,Vendedor,Filial SP,Televisão,Eletrodomésticos,1400.9,2279.99,1,2020-12-30 12:00:00,2279.99,12,2020,285000,879.0899999999997,0.38556748055912515,5 days 02:09:00
189,2019-07-25 11:55:00,Felipe Marinho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,4,2019-08-01 15:01:00,5596.0,7,2019,285000,2436.4,0.43538241601143673,7 days 03:06:00
190,2019-08-31 17:42:00,Felipe Marinho,Vendedor,Filial SP,Batedeira,Cozinha,49.9,95.9,1,2019-09-01 12:18:00,95.9,8,2019,285000,46.00000000000001,0.4796663190823775,0 days 18:36:00
191,2020-05-16 14:55:00,Felipe Marinho,Vendedor,Filial SP,Batedeira,Cozinha,49.9,95.9,1,2020-05-17 10:34:00,95.9,5,2020,285000,46.00000000000001,0.4796663190823775,0 days 19:39:00
192,2019-01-24 15:41:00,Felipe Marinho,Vendedor,Filial SP,Televisão,Eletrodomésticos,1400.9,2279.99,4,2019-01-26 17:23:00,9119.96,1,2019,285000,3516.3599999999988,0.38556748055912515,2 days 01:42:00
193,2020-03-12 10:49:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2020-03-14 14:26:00,6836.4,3,2020,285000,2440.3999999999996,0.35697150547071554,2 days 03:37:00
194,2020-05-04 14:05:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,4,2020-05-04 15:10:00,2696.4,5,2020,285000,1376.8000000000002,0.5106067349058003,0 days 01:05:00
195,2019-04-16 15:44:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,1,2019-04-16 17:14:00,364.5,4,2019,285000,175.5,0.48148148148148145,0 days 01:30:00
196,2020-10-27 10:31:00,Felipe Marinho,Vendedor,Filial SP,Batedeira,Cozinha,49.9,95.9,1,2020-10-27 12:57:00,95.9,10,2020,285000,46.00000000000001,0.4796663190823775,0 days 02:26:00
197,2020-09-04 10:55:00,Felipe Marinho,Vendedor,Filial SP,Televisão,Eletrodomésticos,1400.9,2279.99,4,2020-09-11 10:41:00,9119.96,9,2020,285000,3516.3599999999988,0.38556748055912515,6 days 23:46:00
198,2019-04-27 15:34:00,Felipe Marinho,Vendedor,Filial SP,Notebook,Eletrônicos,2299.9,3199.0,1,2019-04-28 14:33:00,3199.0,4,2019,285000,899.0999999999999,0.28105658018130664,0 days 22:59:00
199,2020-09-08 15:36:00,Felipe Marinho,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,1,2020-09-14 12:32:00,1899.5,9,2020,285000,709.5999999999999,0.3735719926296393,5 days 20:56:00
200,2019-10-06 10:05:00,Felipe Marinho,Vendedor,Filial SP,Liquidificador,Cozinha,59.9,142.4,1,2019-10-06 14:58:00,142.4,10,2019,285000,82.5,0.5793539325842696,0 days 04:53:00
201,2019-12-31 17:22:00,Felipe Marinho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,1,2020-01-01 17:07:00,340.0,12,2019,285000,152.1,0.44735294117647056,0 days 23:45:00
202,2019-03-22 15:14:00,Felipe Marinho,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,4,2019-03-24 16:39:00,7598.0,3,2019,285000,2838.3999999999996,0.3735719926296393,2 days 01:25:00
203,2019-12-30 15:57:00,Felipe Marinho,Vendedor,Filial SP,Batedeira,Cozinha,49.9,95.9,1,2019-12-31 11:20:00,95.9,12,2019,285000,46.00000000000001,0.4796663190823775,0 days 19:23:00
204,2020-11-28 17:02:00,Felipe Marinho,Vendedor,Filial SP,Geladeira,Eletrodomésticos,699.9,1346.9,1,2020-12-03 12:33:00,1346.9,11,2020,285000,647.0000000000001,0.4803623134605391,4 days 19:31:00
205,2019-02-20 13:05:00,Felipe Marinho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,1,2019-02-26 10:45:00,999.0,2,2019,285000,509.1,0.5096096096096097,5 days 21:40:00
206,2019-06-21 15:45:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2019-06-25 09:34:00,6836.4,6,2019,285000,2440.3999999999996,0.35697150547071554,3 days 17:49:00
207,2019-09-13 15:55:00,Felipe Marinho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,1,2019-09-16 17:59:00,1399.0,9,2019,285000,609.1,0.43538241601143673,3 days 02:04:00
208,2020-09-05 12:04:00,Felipe Marinho,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,1,2020-09-05 13:46:00,284.9,9,2020,285000,124.99999999999997,0.4387504387504387,0 days 01:42:00
209,2020-04-06 13:00:00,Felipe Marinho,Vendedor,Filial SP,Processador de alimentos,Cozinha,110.0,189.9,4,2020-04-06 13:59:00,759.6,4,2020,285000,319.6,0.4207477619799895,0 days 00:59:00
210,2019-04-14 11:08:00,Felipe Marinho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,1,2019-04-18 14:22:00,1399.0,4,2019,285000,609.1,0.43538241601143673,4 days 03:14:00
211,2020-04-10 10:51:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,1,2020-04-10 12:18:00,364.5,4,2020,285000,175.5,0.48148148148148145,0 days 01:27:00
212,2019-04-29 12:49:00,Felipe Marinho,Vendedor,Filial SP,Colchão,Casa,109.9,249.9,4,2019-04-29 17:42:00,999.6,4,2019,285000,560.0,0.5602240896358543,0 days 04:53:00
213,2019-07-11 13:37:00,Felipe Marinho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,4,2019-07-11 14:06:00,1360.0,7,2019,285000,608.4,0.44735294117647056,0 days 00:29:00
214,2020-06-14 17:57:00,Felipe Marinho,Vendedor,Filial SP,Ferro de passar,Casa,27.9,55.9,1,2020-06-15 17:17:00,55.9,6,2020,285000,28.0,0.5008944543828265,0 days 23:20:00
215,2019-02-09 14:32:00,Felipe Marinho,Vendedor,Filial SP,Geladeira,Eletrodomésticos,699.9,1346.9,4,2019-02-16 13:58:00,5387.6,2,2019,285000,2588.0000000000005,0.4803623134605391,6 days 23:26:00
216,2019-05-31 11:08:00,Felipe Marinho,Vendedor,Filial SP,Batedeira,Cozinha,49.9,95.9,2,2019-05-31 14:07:00,191.8,5,2019,285000,92.00000000000001,0.4796663190823775,0 days 02:59:00
217,2020-09-27 14:10:00,Felipe Marinho,Vendedor,Filial SP,Geladeira,Eletrodomésticos,699.9,1346.9,2,2020-09-29 17:57:00,2693.8,9,2020,285000,1294.0000000000002,0.4803623134605391,2 days 03:47:00
218,2019-03-04 10:03:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,2,2019-03-04 17:16:00,1348.2,3,2019,285000,688.4000000000001,0.5106067349058003,0 days 07:13:00
219,2020-11-20 14:22:00,Felipe Marinho,Vendedor,Filial SP,Fogão,Eletrodomésticos,210.9,404.1,2,2020-11-22 11:40:00,808.2,11,2020,285000,386.40000000000003,0.47809948032665184,1 days 21:18:00
220,2019-09-12 13:09:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2019-09-15 10:38:00,3418.2,9,2019,285000,1220.1999999999998,0.35697150547071554,2 days 21:29:00
221,2020-08-27 10:33:00,Felipe Marinho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,2,2020-08-27 17:13:00,379.8,8,2020,285000,202.0,0.5318588730911006,0 days 06:40:00
222,2020-05-20 09:35:00,Felipe Marinho,Vendedor,Filial SP,Televisão,Eletrodomésticos,1400.9,2279.99,2,2020-05-23 17:44:00,4559.98,5,2020,285000,1758.1799999999994,0.38556748055912515,3 days 08:09:00
223,2019-07-05 16:00:00,Felipe Marinho,Vendedor,Filial SP,Smartphone,Eletrônicos,899.9,1676.9,2,2019-07-06 14:57:00,3353.8,7,2019,285000,1554.0000000000002,0.4633550002981693,0 days 22:57:00
224,2020-03-16 14:44:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2020-03-20 11:47:00,3418.2,3,2020,285000,1220.1999999999998,0.35697150547071554,3 days 21:03:00
225,2020-11-09 17:19:00,Felipe Marinho,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,1,2020-11-11 09:14:00,1899.5,11,2020,285000,709.5999999999999,0.3735719926296393,1 days 15:55:00
226,2020-03-20 09:44:00,Felipe Marinho,Vendedor,Filial SP,Processador de alimentos,Cozinha,110.0,189.9,2,2020-03-20 13:56:00,379.8,3,2020,285000,159.8,0.4207477619799895,0 days 04:12:00
227,2020-01-04 17:10:00,Felipe Marinho,Vendedor,Filial SP,Colchão,Casa,109.9,249.9,4,2020-01-05 13:42:00,999.6,1,2020,285000,560.0,0.5602240896358543,0 days 20:32:00
228,2019-04-03 13:29:00,Felipe Marinho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,1,2019-04-04 13:25:00,189.9,4,2019,285000,101.0,0.5318588730911006,0 days 23:56:00
229,2020-12-11 09:23:00,Felipe Marinho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-12-11 10:33:00,1360.0,12,2020,285000,608.4,0.44735294117647056,0 days 01:10:00
230,2020-04-24 12:06:00,Felipe Marinho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,1,2020-04-25 11:16:00,340.0,4,2020,285000,152.1,0.44735294117647056,0 days 23:10:00
231,2019-11-24 15:45:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,1,2019-11-25 12:07:00,674.1,11,2019,285000,344.20000000000005,0.5106067349058003,0 days 20:22:00
232,2019-04-16 16:40:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,1,2019-04-16 17:42:00,364.5,4,2019,285000,175.5,0.48148148148148145,0 days 01:02:00
233,2020-01-21 11:17:00,Felipe Marinho,Vendedor,Filial SP,Tablet,Eletrônicos,799.0,1424.91,4,2020-01-21 13:41:00,5699.64,1,2020,285000,2503.6400000000003,0.43926283063491733,0 days 02:24:00
234,2020-07-11 12:48:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,1,2020-07-11 17:18:00,364.5,7,2020,285000,175.5,0.48148148148148145,0 days 04:30:00
235,2019-12-18 10:47:00,Felipe Marinho,Vendedor,Filial SP,Fogão,Eletrodomésticos,210.9,404.1,4,2019-12-20 11:11:00,1616.4,12,2019,285000,772.8000000000001,0.47809948032665184,2 days 00:24:00
236,2020-02-28 09:59:00,Felipe Marinho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,4,2020-02-28 10:18:00,759.6,2,2020,285000,404.0,0.5318588730911006,0 days 00:19:00
237,2020-11-03 16:39:00,Felipe Marinho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,1,2020-11-04 09:04:00,189.9,11,2020,285000,101.0,0.5318588730911006,0 days 16:25:00
238,2019-04-03 12:30:00,Felipe Marinho,Vendedor,Filial SP,Televisão,Eletrodomésticos,1400.9,2279.99,4,2019-04-07 15:33:00,9119.96,4,2019,285000,3516.3599999999988,0.38556748055912515,4 days 03:03:00
239,2019-02-23 15:13:00,Felipe Marinho,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,1,2019-02-24 11:08:00,364.5,2,2019,285000,175.5,0.48148148148148145,0 days 19:55:00
240,2019-01-20 13:11:00,Felipe Marinho,Vendedor,Filial SP,Fogão,Eletrodomésticos,210.9,404.1,1,2019-01-22 09:10:00,404.1,1,2019,285000,193.20000000000002,0.47809948032665184,1 days 19:59:00
